Cliente,Cred_perd,Cred_PF,Electronico,Monto_prom,Saldo,Ing_tot
575946,2,2,18,1326.061466,57.71182036,-74
575973,1,0,16,1669.912463,101.2539279,-64
576037,1,0,2,476.7897096,0,-79
576073,0,0,10,1693.958253,0,45
576091,0,0,7,1502.409206,87.38944507,23
576121,0,0,1,508.562986,165.3839161,8
576130,1,1,21,1016.77826,45.35960735,29
576224,0,0,20,1430.370479,155.1060677,2860.740959
576279,1,0,9,512.5350327,0,10
576288,2,1,18,2260.599724,0,-3
576297,1,1,19,505.5137073,10.5322133,-91
576309,1,0,12,2065.740285,189.7532345,47
576318,1,1,19,527.6841999,0,-99
576345,1,0,7,1307.954308,17.05499261,19
576354,0,0,16,1635.554158,0,8
576372,1,0,15,1976.334628,0,22
576390,0,0,2,525.5720265,0,47
576402,1,0,8,1287.849203,0,-9
576439,1,1,19,487.8209592,197.5999738,39
576448,1,0,6,1836.565573,0,-87
576457,1,0,13,1782.039231,135.3897447,-53
576475,1,0,11,1057.770546,0,12
576505,1,0,1,1426.638505,0,43
576523,1,0,18,1288.252323,0,-70
576532,0,0,17,463.0409625,156.3344806,5
576550,0,0,6,1830.393626,0,35
576578,1,0,13,2186.556726,38.77102477,25
576587,1,1,14,2074.086506,64.88393887,-100
576617,0,0,17,493.3627247,54.68945735,46
576626,2,1,21,1551.207386,88.86355221,9307.244314
576635,1,1,13,488.6661487,0,-58
576644,1,0,9,508.4752532,61.77571664,-51
576653,1,1,15,1529.189617,96.65001484,-91
576699,1,1,15,1758.982146,0,35
576729,1,1,20,463.7613693,112.5049302,-18
576747,1,0,9,1924.41514,0,-83
576756,0,1,1,1518.816285,146.9454064,50
576765,0,0,14,1980.002958,0,46
576783,0,0,20,462.0153601,0,44
576804,0,0,20,509.2944125,17.41151616,19
576907,0,1,6,1267.016375,0,28
576989,1,1,5,503.0491854,196.7212418,-68
576998,1,0,6,1825.976412,70.99976715,-61
577089,0,0,6,1295.644989,121.878689,47
577119,1,0,4,514.852208,0,33
577128,0,1,7,1769.404749,0,44
577146,1,0,19,1317.611681,107.9459293,-26
577191,1,0,12,1488.502363,0,23
577203,1,1,14,1625.932629,0,-99
577249,1,0,5,1612.867725,0,-39
577276,0,1,11,1333.057167,47.12001215,15
577306,0,0,12,1541.345896,0,4624.037689
577333,0,0,21,1290.575048,167.3536885,50
577351,0,0,14,516.6926336,172.3560209,45
577360,1,1,6,1505.355245,79.22155292,34
577397,1,1,14,546.8672114,0,-53
577427,1,0,10,571.4758118,0,-49
577436,0,0,5,471.379594,138.5322967,10
577481,0,0,3,1603.612384,180.7415179,12
577502,0,2,20,1960.702261,0,3921.404522
577511,1,1,14,515.003645,76.16972569,-33
577557,0,0,6,1382.668389,0,22
577575,1,0,1,1430.662896,0,16
577605,1,0,20,1719.282884,66.96751516,23
577614,1,1,13,467.2288478,0,-25
577632,1,2,7,1623.584448,0,1623.584448
577650,1,1,14,1781.682192,0,-42
577678,0,2,6,526.7520561,0,1053.504112
577708,1,0,19,1428.37904,196.5981433,-51
577717,0,0,1,983.2151612,0,49
577762,1,0,21,1697.838566,0,-4
577771,0,4,25,1851.992355,38.44492622,9259.961773
577799,0,0,5,1089.748548,188.0882347,44
577829,0,0,8,1919.424319,0,3838.848639
577847,1,1,20,555.7965974,112.4493904,2
577883,0,0,18,1782.264535,140.5387777,5
577904,0,0,18,538.0907327,51.45454334,0
577959,0,0,3,2118.981876,65.93427182,15
577977,0,0,2,1848.902017,66.0955268,6
577986,1,1,21,1562.636394,0,-100
578022,1,1,4,574.1093664,51.86429439,-92
578031,1,0,18,1298.161787,0,-56
578059,2,1,4,1322.078158,0,23
578077,0,0,19,1498.482031,0,19
578095,1,0,5,426.3837776,0,24
578107,1,0,20,1597.344214,0,42
578125,1,0,21,1341.436794,0,-16
578134,0,0,1,558.4676024,148.5039753,22
578152,0,1,14,1572.147078,19.32960388,3
578189,1,1,13,1809.755391,183.3877801,-100
578198,1,1,20,546.507217,0,-27
578200,0,0,17,2136.071366,100.5148709,2
578219,0,0,20,1244.12185,0,25
578228,1,0,7,1198.938504,103.1845083,-45
578246,0,0,17,1603.807425,0,21
578255,1,1,17,1280.267533,131.2553149,17
578273,0,0,21,426.8322679,0,40
578291,1,1,13,1730.793211,60.05994461,3461.586422
578330,1,1,6,1754.221748,159.7188425,-73
578349,1,1,2,492.5262082,40.60920449,-5
578385,1,8,28,1145.140436,169.2052809,8015.983052
578406,0,0,9,1319.033668,0,0
578415,0,0,2,482.7950056,0,22
578424,0,0,13,1386.234637,0,2772.469273
578460,0,0,20,504.3342408,0,30
578479,0,0,19,531.0487435,44.3265564,28
578488,0,0,19,1570.939675,0,29
578497,1,0,2,525.7986964,0,-56
578518,1,1,10,469.9355508,0,-71
578554,1,0,21,518.7040165,0,8
578572,1,1,14,523.2556805,0,-62
578620,1,0,8,459.7123252,0,8
578666,1,0,6,511.942852,0,47
578684,0,0,18,532.3489381,158.4190158,10
578693,0,0,9,1487.734667,0,2975.469334
578705,1,0,6,460.6186421,0,-3
578732,1,0,14,1347.133777,27.89523851,-85
578778,1,1,2,1812.946619,65.26402393,-8
578796,1,0,8,1711.78328,0,-91
578826,0,0,21,910.0198284,126.5228448,33
578844,2,2,5,1715.987593,0.970580117,1715.987593
578956,0,0,3,1218.2766,0,15
578974,1,0,12,1263.496704,0,-84
579038,1,1,12,1585.572227,0,-44
579056,1,1,8,1865.685233,0,-3
579113,1,0,18,1477.016285,0,-48
579122,0,0,20,1656.905337,0,3313.810674
579131,1,0,17,475.6185473,0,-77
579159,0,0,5,1658.283739,157.8409895,3316.567477
579186,0,0,20,1288.861654,71.62659119,2577.723308
579216,0,0,21,2022.028716,0,12
579225,1,0,5,514.8612842,0,-44
579234,0,1,2,1546.166346,0,46
579270,1,2,17,1792.795463,0,1792.795463
579289,0,0,19,950.4465356,150.8031833,33
579298,1,1,18,1700.251068,8.574694827,-75
579337,0,0,3,1542.66758,146.7575722,11
579346,0,1,13,1631.016312,139.2343411,42
579364,1,1,13,1650.047582,0,-21
579391,1,1,7,1567.779879,0,40
579403,0,0,13,1757.975876,12.65933274,45
579458,1,0,8,1946.433992,102.4490398,40
579476,0,1,5,1769.999081,91.18438178,4
579494,0,0,21,538.9140621,135.9482938,3
579506,0,0,19,1688.423686,0,17
579515,1,0,19,481.7987408,0,-79
579524,1,0,9,1736.439979,0,31
579542,1,0,18,467.9948193,0,-73
579579,0,0,13,1374.184383,0,27
579588,0,0,11,1532.712585,0,4598.137755
579597,0,0,3,1393.81811,143.2040749,4
579609,1,2,16,497.6363348,0,497.6363348
579636,2,2,5,1779.497121,0,-94
579663,0,0,17,504.2994355,0,45
579681,1,1,19,1436.460813,0,-71
579739,0,0,2,1452.663607,0,50
579766,1,0,4,505.8622939,0,-68
579775,0,0,20,1146.961698,125.2241596,39
579832,0,0,13,1694.391857,174.0245809,41
579869,1,0,17,517.4668199,0,-79
579917,2,2,21,1699.642628,184.9199147,-41
579926,3,3,17,1979.101074,168.0843678,-34
579935,1,1,19,1390.080208,78.28055809,33
579944,1,0,9,474.6946103,52.90429194,-63
579962,1,0,6,1512.3166,0,-81
579971,1,1,14,1615.637821,43.4500574,16
580052,1,1,12,491.103348,59.8659173,10
580061,1,0,12,1302.890173,59.3364953,-75
580070,1,0,10,1783.842492,0,-5
580119,1,1,4,531.2274628,113.7598996,-77
580155,1,0,14,518.2743813,0,14
580164,2,0,4,560.6910655,0,47
580191,1,1,6,1575.911124,0,3151.822248
580203,1,0,3,560.1650622,90.97790682,-30
580212,2,0,21,1862.254519,157.7128084,1862.254519
580230,1,1,5,542.3615948,0,41
580249,1,1,18,1814.846152,106.6008176,-57
580267,0,1,12,1574.40245,57.44612554,34
580276,1,0,2,448.9690516,0,-52
580285,1,0,14,1787.658497,0,32
580315,1,0,9,1500.979641,0,-21
580324,0,0,8,521.50807,181.5202613,27
580342,0,0,3,2135.3669,0,4270.7338
580388,0,0,9,1817.061666,51.17683379,5451.184999
580409,1,1,19,1679.199378,48.61199402,-6
580454,0,0,17,1472.557169,38.66144742,34
580481,1,1,14,1378.274999,0,23
580502,1,1,19,1936.738126,0,15
580511,0,0,3,483.37986,0,2
580520,0,0,4,499.0652726,198.2363323,29
580539,1,0,16,506.601697,21.05758274,-60
580575,1,1,12,1316.59483,103.030737,38
580584,1,2,15,473.1645245,0,473.1645245
580605,2,0,10,2063.625745,0,-55
580623,0,0,16,1417.344503,91.28624208,50
580632,1,0,7,480.65928,0,-81
580641,0,1,3,512.40461,0,36
580678,1,1,17,1420.223934,0,-92
580726,1,1,14,2049.834772,0,-33
580771,0,1,8,1393.278918,0,34
580883,1,1,16,1261.7928,0,5
580922,1,0,18,1987.929248,163.810886,-41
580931,0,0,17,460.7313664,190.2135247,921.4627328
581004,1,0,19,1375.92697,88.3307376,17
581013,1,0,15,1799.053119,167.0555561,-57
581022,1,1,3,1617.456015,0,-58
581077,0,1,11,1887.781275,0,3
581116,5,4,16,1688.590006,60.76085782,-95
581125,1,0,13,1571.55309,91.60057068,49
581134,3,3,22,1524.970837,73.77195194,34
581143,0,0,17,543.5712872,161.0017259,1087.142574
581161,1,0,19,2077.043427,0,2077.043427
581170,0,1,8,1938.698288,0,23
581198,3,3,6,1540.920779,195.9054544,40
581219,1,0,22,1712.846815,0,1712.846815
581228,2,1,22,1327.464088,0,-77
581237,1,0,4,530.437753,155.9026107,-38
581255,1,1,8,530.347541,0,-28
581264,1,1,16,501.23556,1.874295437,32
581282,1,0,5,494.2901485,0,-27
581291,1,1,9,581.2161227,0,-77
581303,1,0,2,480.4520433,11.57348108,480.4520433
581321,1,0,7,497.1720147,0,-83
581358,1,1,14,499.5120063,151.3280593,-6
581394,1,1,9,1930.04648,0,-73
581415,0,0,14,992.8267591,0,0
581433,1,0,4,446.2712789,0,-97
581451,1,0,7,1440.723397,0,5
581479,1,1,6,523.0988861,0,-47
581488,0,0,6,1696.09909,0,13
581497,0,0,8,1793.35667,135.0677418,12
581509,0,0,1,1645.613078,0,5
581518,0,0,17,1592.202807,0,46
581536,0,1,11,1443.587842,6.069126114,19
581545,0,0,15,520.2773454,0,7
581554,1,0,7,1312.938965,0,22
581563,0,0,20,1996.344285,104.0992272,43
581620,0,0,11,2024.729914,0,37
581657,0,0,7,507.8799264,0,1015.759853
581666,1,0,12,710.6779552,16.51941722,35
581675,0,1,20,1346.039622,186.2811449,12
581684,1,0,14,1306.238309,170.3485479,-39
581693,1,0,17,1538.049539,154.3074516,33
581705,1,1,9,1661.924279,43.85962671,-29
581714,0,0,18,1166.562111,0,2
581741,0,0,17,465.1873168,44.2766073,7
581769,0,0,12,1668.84892,173.3565323,5006.546761
581808,1,0,5,1470.249755,68.67798167,-32
581826,1,0,8,1982.587381,0,1982.587381
581835,0,2,11,1719.947335,0,3439.89467
581844,1,0,19,1766.876414,176.6416651,3533.752827
581853,1,0,17,601.5536589,0,45
581880,1,0,15,493.1941174,0,39
581910,0,0,10,1463.880425,0,45
581929,0,0,14,482.2667857,63.46798722,35
581947,1,0,14,478.723543,3.331387852,-65
581956,0,0,4,422.3279067,0,31
582001,0,0,3,467.4399699,39.91455341,18
582029,0,0,16,1591.019604,165.8240359,2
582038,1,1,2,1860.077706,0,14
582056,0,0,4,480.8791402,125.086795,36
582083,1,0,11,1580.385891,102.1998138,23
582092,1,0,8,1407.186616,0,6
582140,1,0,9,495.7152096,144.1042251,0
582159,1,0,21,1138.11898,106.9681846,-63
582168,1,0,2,470.3850259,0,44
582177,0,0,9,552.9394585,31.0620937,46
582186,0,0,10,505.8605977,0,33
582207,1,1,6,539.1826283,0,-42
582225,1,0,19,531.0185211,56.86707541,-68
582252,1,0,4,539.3623491,173.6458976,-68
582289,0,0,7,1564.121834,0,15
582300,0,0,14,1237.380355,0,9
582346,1,1,2,1466.92248,0,-58
582364,0,0,6,1509.361519,147.2163186,11
582373,1,2,10,1469.274888,0,1469.274888
582421,0,1,15,1422.013611,0,47
582430,1,0,8,1731.219476,7.233492233,-89
582449,1,0,23,1841.844151,0,3683.688301
582467,1,1,7,826.4390274,108.3861201,5
582485,0,1,20,515.5080847,0,22
582506,1,0,15,1777.604612,32.50515954,7110.418448
582515,0,0,16,1897.754209,0,2
582524,0,0,13,959.9571293,0,4
582533,0,0,4,1691.317376,125.7405966,20
582579,0,0,9,1587.924518,13.68412902,35
582636,2,0,11,1580.158641,0,1580.158641
582672,0,1,19,523.7538834,50.03437132,36
582690,1,0,13,1641.982725,199.5280302,-28
582702,0,0,13,1322.343145,42.48160594,2644.68629
582739,2,2,3,1833.100547,0,1833.100547
582748,1,3,19,1882.028279,0,3764.056559
582775,1,0,13,1466.150448,34.60155864,18
582784,0,0,13,1788.10835,0,48
582793,1,0,2,1657.074512,128.9984499,-95
582823,1,0,4,478.3149271,0,7
582850,1,0,5,1602.504674,0,-29
582908,1,1,3,1600.950115,152.8667005,-71
582917,0,0,10,1699.463816,104.851562,35
582926,1,1,2,531.4832021,81.03277582,26
582935,0,0,8,1398.56887,0,42
582944,1,1,20,480.63068,84.4998181,-1
582953,1,1,12,479.4142836,29.10813987,479.4142836
582962,4,3,16,1009.356374,63.10247008,-61
582999,1,0,21,530.747886,0,-45
583017,1,0,16,1976.729516,105.2901767,23
583026,1,0,12,1651.735373,0,-9
583035,1,0,20,1439.913619,49.45310766,-56
583062,1,2,4,1861.68703,0,3723.37406
583071,1,0,18,453.2035641,173.7104251,-62
583080,0,0,10,1523.523224,0,48
583099,1,1,12,1399.086159,54.92396734,0
583101,1,0,5,1470.253837,0,-39
583129,1,1,11,433.0040595,21.75219536,-22
583204,4,1,7,1306.662842,0,2613.325684
583268,1,1,15,469.9911047,0,-57
583286,1,0,16,1602.421916,0,-12
583307,0,0,4,1355.853208,0,40
583325,1,0,9,1684.084888,0,-94
583370,0,0,2,1730.594047,179.5910381,25
583428,1,0,5,1299.070146,0,-36
583446,0,0,20,1933.612573,139.0465354,31
583455,0,0,20,1319.22969,0,42
583464,1,1,8,485.864794,62.92178681,25
583473,1,1,12,2031.98881,0,-26
583482,1,1,1,1482.089011,0,-23
583491,0,0,8,1331.293005,0,26
583521,0,1,12,2245.849289,143.6197129,24
583558,0,1,10,2174.635681,0,43
583606,0,1,1,1868.535071,0,16
583624,2,1,20,1627.941448,0,40
583642,2,1,21,1746.25494,91.03792022,3492.509881
583651,1,1,6,1423.44201,0,-35
583660,0,0,12,1579.617219,176.4994464,8
583688,1,1,14,550.6278648,127.2072118,-70
583709,0,0,10,1303.077093,0,1
583718,1,1,9,1831.838778,64.60825012,-78
583790,1,1,17,513.5862319,0,-70
583802,0,1,12,505.6224828,0,31
583811,0,0,10,1363.169338,0,4089.508015
583857,2,2,2,1601.561983,34.22339857,45
583866,0,0,4,2385.161481,0,4770.322962
583893,1,0,10,571.2060032,0,-71
583923,1,1,2,559.8717287,114.4971398,-76
583932,1,1,10,1727.44708,0,-10
583987,2,2,21,1688.382467,0,8
584005,1,1,6,538.9211382,0,-9
584032,0,0,9,535.9617548,0,35
584041,0,4,17,1507.384346,151.8172123,7536.921732
584069,4,8,27,2164.201556,0,10821.00778
584078,0,0,14,494.3583989,0,9
584108,0,0,1,1247.750308,72.63109718,12
584201,1,1,6,1582.519992,0,27
584210,1,1,5,1150.833594,60.91772123,-95
584238,1,0,1,1302.004989,0,-15
584247,0,0,9,538.6288929,0,1
584265,1,0,7,502.703258,106.2681972,-85
584274,1,0,18,528.8306719,160.0968248,-30
584283,1,0,15,2029.895486,197.036338,21
584292,0,0,3,1720.729633,185.3317366,40
584322,1,1,17,1695.045319,0,9
584368,0,0,19,1767.641026,176.5144061,7070.564103
584416,1,0,12,1155.569331,0,-52
584434,1,0,17,1030.811684,6.789590177,1030.811684
584452,0,0,12,466.4399938,38.09410273,31
584470,0,0,18,465.7816797,158.8127559,38
584489,1,1,1,1064.782467,0,-47
584573,1,1,14,444.0281319,0,-20
584582,2,2,16,1668.896139,63.99445376,28
584591,1,0,15,511.2453287,0,3
584603,1,1,19,476.6561492,0,-13
584612,1,0,12,1872.461547,77.94378025,-66
584621,1,1,15,1556.136041,36.27711776,-41
584649,0,0,20,1691.299926,0,45
584658,0,0,15,495.0500459,32.04720302,28
584676,0,0,9,490.5548095,0,33
584706,1,0,5,514.9601786,25.60789613,-53
584715,0,0,13,506.9446158,0,30
584733,1,0,13,1463.404471,186.0830924,-13
584742,1,1,19,2008.208865,0,-90
584779,0,0,12,1819.153157,0,38
584788,2,2,17,1210.622294,171.4419155,-75
584797,1,2,5,1771.270242,84.98382189,5313.810725
584809,0,0,3,2020.317331,0,12
584818,0,1,4,1524.276446,0,3
584854,1,0,20,474.4182896,0,-53
584872,0,0,6,1471.901074,0,2943.802148
584881,1,0,12,506.4290548,64.24060739,-68
584890,1,1,19,523.0954776,144.3344003,-60
584911,0,1,4,1357.138745,38.80904818,5428.554981
584939,0,0,16,1471.235052,0,4
584948,1,0,6,1745.557627,0,-71
584975,0,0,5,1538.504315,195.8744773,30
584984,1,0,9,505.7818762,0,-37
584993,1,1,6,1434.468327,90.25515157,-80
585002,0,0,5,1463.860963,0,25
585011,1,1,9,1801.411798,0,4
585020,1,0,19,2073.149168,31.9600052,-45
585048,0,0,14,1650.953742,13.14666038,11
585066,1,1,4,509.06478,0,-67
585075,1,1,22,2062.313669,0,2062.313669
585084,0,0,2,1360.745382,150.7757042,47
585123,1,1,13,1635.100871,77.87806066,1635.100871
585132,1,0,7,1210.247595,25.75665424,1210.247595
585169,1,1,1,816.5839738,192.4586995,-32
585187,1,1,16,469.1993218,74.95284763,43
585208,1,0,17,493.1373126,154.0352017,36
585217,1,0,9,1379.534346,0,13
585244,0,0,8,500.7915415,0,37
585301,0,0,9,1420.371861,0,45
585310,1,0,10,1742.108756,22.29610924,-15
585347,1,0,9,558.8038758,0,34
585356,0,0,7,1761.506587,0,4
585383,1,1,17,1073.61567,100.3299987,1073.61567
585392,0,0,2,505.023207,14.37145827,26
585422,1,0,17,1801.69431,88.54389362,41
585477,1,1,13,1639.311787,0,-13
585495,1,2,9,2239.484524,90.14685136,2239.484524
585507,0,0,18,1465.229992,65.89563495,4
585561,0,0,18,498.8730265,5.043549964,40
585589,1,0,9,492.8493686,0,-50
585655,0,0,17,534.637297,1.641965956,20
585673,1,0,4,549.9664997,50.30618009,18
585703,0,0,6,1322.19106,100.111617,15
585712,0,1,17,472.8311012,0,40
585730,1,1,17,1674.828951,98.12896274,24
585749,0,0,9,506.2794896,0,36
585767,1,0,10,484.3043079,0,9
585776,3,0,8,2031.099177,181.1638914,2031.099177
585794,0,0,19,1551.574466,0,3103.148931
585806,0,0,19,1620.534455,0,3
585815,1,0,3,530.6799637,0,48
585824,1,1,2,487.9733172,0,-70
585842,0,0,20,1860.046484,116.8014804,38
585851,2,1,20,1448.482521,0,-24
585888,2,1,20,1748.036077,0,1748.036077
585909,1,1,18,510.1240869,36.68823345,43
585945,1,0,2,1343.906296,0,21
585981,0,0,7,1905.772032,141.4815995,11
586009,0,0,11,1946.928743,90.10105198,10
586018,0,0,15,519.0562372,0,26
586027,0,1,7,1588.912018,14.97221228,14
586045,2,2,12,1381.543157,0,35
586072,1,0,8,536.8677575,0,13
586090,1,1,2,487.5853914,0,32
586102,0,0,9,1667.83933,0,18
586111,1,1,11,511.4567376,0.706942016,49
586139,0,0,20,514.9730421,0,44
586157,0,1,21,1825.823204,0,42
586166,1,0,13,501.0127893,66.3437542,36
586184,1,0,18,487.4817216,21.81860988,-27
586241,0,0,3,1814.853574,44.40143226,6
586296,1,0,1,1389.766901,103.795128,12
586317,1,1,17,1867.700506,140.7558201,0
586326,1,1,12,540.5754825,24.32326487,-51
586353,1,0,8,1216.363728,0,-67
586362,0,1,21,1699.176369,34.63757875,8495.881844
586371,1,0,13,1262.44819,186.1756407,-36
586380,0,0,20,1686.35558,46.67617455,38
586399,1,0,20,1786.4949,112.7019061,-32
586410,3,4,18,1073.440657,0,1073.440657
586429,1,0,17,530.213545,0,-17
586456,1,0,7,1128.209046,0,-12
586483,0,0,3,512.5147445,143.8460067,18
586492,0,0,6,1430.3451,108.6530554,49
586513,1,0,3,1429.719403,61.46217891,7
586559,1,0,17,551.4845736,28.82630588,-60
586568,0,7,15,1324.584803,196.3329074,11921.26322
586586,1,1,6,540.9510437,118.6591331,11
586607,0,4,11,1916.316556,0.726535238,11497.89933
586616,1,0,12,469.3208499,0,-6
586652,2,2,20,1741.045119,0,3482.090238
586661,1,0,18,1669.58475,0,-69
586698,1,0,18,539.1117072,185.5598325,33
586728,0,0,9,1469.649554,32.33902481,7
586737,1,2,23,1741.368194,4.748204893,3482.736388
586755,2,0,19,1783.499841,0,-3
586782,0,0,12,526.6042842,164.1785746,8
586821,0,0,8,550.1335708,0,32
586849,0,0,1,1819.897178,40.70059536,38
586858,1,0,3,1831.630392,151.4173802,17
586906,0,0,20,2044.965483,0,44
586915,0,0,2,482.4805327,0,12
586924,1,1,20,483.9316942,0,42
586933,0,0,14,2203.113086,0,6609.339259
586951,0,0,10,525.6728655,0,16
587033,1,1,5,1805.907279,121.6333895,-69
587079,1,0,1,473.6353808,12.57420669,-12
587088,0,0,18,1505.681803,0,2
587109,1,0,18,1588.666118,106.2268156,10
587136,1,1,7,460.7531152,0,17
587145,3,0,22,1541.914047,0,1541.914047
587154,0,0,9,557.4055392,85.54866199,11
587163,0,0,10,1253.469601,0,0
587190,1,0,8,537.264981,90.49087695,-74
587202,0,0,21,497.4170926,0,32
587248,1,1,3,2191.218542,0,-76
587275,0,0,6,1337.902239,0,2675.804478
587284,0,1,12,449.9969011,54.89852015,899.9938022
587305,0,0,4,498.9781863,0,16
587332,1,0,3,487.8628826,164.1602238,-97
587341,1,1,2,1134.341018,0,-64
587369,0,0,8,523.8904842,0,41
587408,0,0,15,1526.53314,191.5705017,43
587417,0,0,16,1971.394463,0,28
587435,0,1,21,1828.969462,96.0635033,3657.938925
587480,0,0,12,507.3944256,0,3
587501,0,0,3,1530.85356,110.0817316,44
587510,1,0,16,523.7916619,0,12
587574,2,0,22,507.8264983,110.6480301,32
587686,0,0,12,1307.653628,16.97937239,33
587725,0,0,5,1722.598783,0,3445.197567
587734,0,0,15,531.9603425,0,1063.920685
587752,1,1,2,1841.639654,93.22481367,40
587761,1,0,7,515.0280444,74.24114346,12
587798,1,1,9,486.4542642,0,-35
587800,0,0,15,2126.336269,0,1
587828,1,0,12,498.1117742,5.38683715,18
587846,0,1,19,499.5695176,21.84109086,44
587855,0,1,12,531.0820806,177.9960869,40
587882,1,0,19,1403.574147,0,-64
587891,1,0,19,511.7863054,173.9617311,-56
587930,0,0,3,1380.896711,56.31138406,4
587958,2,2,10,1633.839104,80.23771897,-95
587967,2,1,6,1969.504996,89.94341452,43
587994,2,0,15,471.273491,94.98525516,-32
588030,0,0,14,1901.669975,75.35178498,20
588058,1,0,17,1687.992124,0,-21
588115,0,0,19,496.3749693,0,11
588124,0,0,4,448.0141901,78.37552836,39
588188,1,0,14,528.9240404,164.2183578,-8
588218,1,0,17,509.1141525,43.82308583,-78
588227,1,0,9,1877.436412,0,45
588272,0,0,8,1190.08799,0,18
588302,2,2,4,1494.405014,0,1494.405014
588348,0,1,17,1467.868329,0,47
588357,0,0,2,1647.603249,164.6441993,20
588366,0,0,9,1367.767044,0,2
588432,1,1,16,1386.847659,0,-91
588441,0,0,3,1543.327016,86.45546146,30
588469,1,0,21,531.3377165,87.64165706,-59
588478,1,0,2,483.7292118,106.8799362,483.7292118
588487,0,0,1,1415.554103,0,9
588496,1,1,17,482.5865815,0,-32
588508,0,0,20,1550.384143,0,20
588517,0,0,9,1624.726586,0,18
588526,0,0,20,1363.100229,0,2726.200458
588544,1,0,5,497.8684206,0,-18
588562,0,1,4,1807.911638,0,40
588580,0,0,14,1446.106653,103.475349,8
588599,1,1,6,1561.753565,0,35
588601,0,0,18,1739.569535,0,32
588610,0,0,18,483.4644287,102.2967692,35
588629,2,0,11,534.9642787,40.2117418,-20
588638,0,1,7,1849.608934,38.52583581,29
588665,1,1,7,2037.163099,160.0032732,-17
588683,0,0,21,1090.575577,0,2181.151154
588713,1,1,7,502.567394,0,-10
588722,1,1,15,480.2477833,0,-3
588731,1,0,2,494.4920833,6.771979605,494.4920833
588795,2,0,15,1562.452009,119.8205842,30
588807,1,1,12,1785.512412,106.103035,30
588834,1,0,9,524.2971172,28.35194661,16
588843,0,0,10,493.5904469,0,44
588861,0,1,9,539.4086504,181.2577229,2
588898,1,0,16,527.3395673,107.9230277,-97
588919,1,0,11,524.4678844,0,-78
588937,0,0,8,513.1895159,145.8001949,31
588946,1,0,12,1853.265929,0,-23
588955,1,0,6,863.1829525,107.0262849,11
588973,1,1,13,1671.897451,176.2698556,37
588991,2,0,3,1965.228375,112.1219461,1965.228375
589037,1,1,15,447.2932259,0,20
589046,0,0,15,1531.040644,165.0524133,4
589064,0,0,10,518.4478884,0,29
589130,0,1,17,2232.780781,140.7765065,25
589176,1,1,17,1739.701502,0,-67
589194,1,0,17,1414.863517,0,-17
589215,0,0,12,491.5496362,89.30859342,37
589251,1,0,13,2098.820332,0,-5
589288,0,0,12,1407.038844,28.70160946,45
589297,1,0,17,479.9563124,64.85865417,-44
589363,0,0,11,1690.138143,0,38
589372,0,0,21,1606.198114,114.0969749,13
589390,1,0,2,528.5445149,0,24
